student_id,faculty,cathedra,scienceStars,sportStars,creationStars,volunteerStars
26089728,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",46,56,57,52
28633661,Институт математики и информационных технологий,Кафедра вычислительной техники и защиты информации,50,55,53,53
66234809,Химико-биологический факультет,Кафедра биохимии и микробиологии,51,52,54,54
38095045,Химико-биологический факультет,Кафедра химии,49,52,58,52
69394014,Аэрокосмический институт,Кафедра летательных аппаратов,53,52,53,52
15409414,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,45,55,55,55
59042004,Институт наук о Земле,Кафедра экологии и природопользования,44,53,57,56
40988550,Институт менеджмента экономики и предпринимательства,Кафедра банковского дела и страхования,47,56,54,53
58363038,Архитектурно-строительный факультет,Кафедра строительных конструкций,49,52,56,53
10517118,Институт наук о Земле,Кафедра географии и регионоведения,45,55,54,56
8245179,Аэрокосмический институт,Кафедра управления и информатики в технических системах,51,52,53,54
24056593,Институт наук о Земле,Кафедра географии и регионоведения,37,58,57,58
65703940,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,49,56,53,52
29079511,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,46,55,55,54
61975182,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,43,54,56,57
52121603,Юридический факультет,Кафедра организации судебной и прокурорско-следственной деятельности,51,55,52,52
52106807,Химико-биологический факультет,Кафедра биологии и почвоведения,45,54,54,57
26408208,Физический факультет,Кафедра медико-биологической техники,49,53,54,54
5550164,Аэрокосмический институт,"Кафедра механики материалов, конструкций и машин",48,54,56,52
12221575,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",49,54,55,52
34580524,Институт математики и информационных технологий,Кафедра вычислительной техники и защиты информации,46,53,55,56
6643824,Архитектурно-строительный факультет,Кафедра архитектуры,49,54,52,55
37465543,Институт наук о Земле,Кафедра экологии и природопользования,44,56,56,54
80403076,Институт математики и информационных технологий,Кафедра программного обеспечения вычислительной техники и автоматизированных систем,47,55,54,54
32706287,Институт математики и информационных технологий,Кафедра вычислительной техники и защиты информации,45,53,57,55
24536307,Институт языков и культур,Кафедра иностранных языков,47,56,52,55
22649542,Архитектурно-строительный факультет,"Кафедра теплогазоснабжения, вентиляции и гидромеханики",48,55,53,54
51662560,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,50,53,53,54
66217332,Институт языков и культур,Кафедра романской филологии и методики преподавания французского языка,50,54,53,53
56190016,Факультет прикладной биотехнологии и инженерии,Кафедра технологии пищевых производств,47,53,53,57
45178523,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,53,54,52,51
63286804,Юридический факультет,Кафедра административного и финансового права,51,52,52,55
61458914,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,48,56,54,52
40512149,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,47,55,52,56
16382432,Химико-биологический факультет,Кафедра биохимии и микробиологии,52,51,52,52
71551501,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,47,55,51,54
33911100,Химико-биологический факультет,Кафедра биологии и почвоведения,38,57,56,56
95287888,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,39,57,55,56
28614511,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",45,54,56,52
6177881,Институт менеджмента экономики и предпринимательства,Кафедра менеджмента,43,56,52,56
16055567,Юридический факультет,Кафедра теории государства и права и конституционного права,47,55,52,53
33114946,Институт математики и информационных технологий,Кафедра математики и цифровых технологий,39,56,57,55
49093119,Юридический факультет,Кафедра гражданского права и процесса,46,55,54,52
25786397,Физический факультет,Кафедра биофизики и физики конденсированного состояния,47,56,52,52
46503617,Химико-биологический факультет,Кафедра биологии и почвоведения,47,53,53,54
9271208,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,38,56,57,56
54422447,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",46,52,56,53
6382607,Архитектурно-строительный факультет,Кафедра архитектуры,50,51,55,51
85743443,Юридический факультет,Кафедра уголовного процесса и криминалистики,46,52,57,52
80823341,Институт энергетики электроники и связи,Кафедра электро- и теплоэнергетики,45,56,54,52
57814992,Институт математики и информационных технологий,Кафедра прикладной математики,42,52,57,56
72758303,Институт менеджмента экономики и предпринимательства,"Кафедра экономической теории, региональной и отраслевой экономики",42,55,55,55
96500632,Институт математики и информационных технологий,Кафедра программного обеспечения вычислительной техники и автоматизированных систем,42,56,55,54
74680041,Институт языков и культур,Кафедра романской филологии и методики преподавания французского языка,48,53,51,55
66756350,Архитектурно-строительный факультет,Кафедра строительных конструкций,49,53,54,51
19418868,Физический факультет,Кафедра медико-биологической техники,37,56,57,57
26080753,Факультет прикладной биотехнологии и инженерии,Кафедра машин и аппаратов химических и пищевых производств,44,54,57,52
36135358,Физический факультет,Кафедра физики и методики преподавания физики,45,53,52,57
49863852,Юридический факультет,Кафедра уголовного процесса и криминалистики,45,53,55,54
32033512,Архитектурно-строительный факультет,Кафедра строительных конструкций,45,53,53,56
15259986,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,46,54,52,55
8441366,Институт языков и культур,Кафедра дизайна,45,53,52,57
7112900,Институт математики и информационных технологий,Кафедра вычислительной техники и защиты информации,45,52,56,54
70419741,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",45,53,55,54
87395844,Институт математики и информационных технологий,Кафедра статистики и эконометрики,48,52,53,54
28969011,Институт наук о Земле,Кафедра экологии и природопользования,44,53,53,57
56306621,Архитектурно-строительный факультет,"Кафедра начертательной геометрии, инженерной и компьютерной графики",45,56,54,52
86074618,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,43,55,54,55
53299141,Юридический факультет,Кафедра теории государства и права и конституционного права,45,56,51,55
90301532,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,42,54,55,56
67511045,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,49,51,54,53
24567901,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,44,54,53,56
97630736,Аэрокосмический институт,"Кафедра механики материалов, конструкций и машин",49,53,52,53
64226812,Аэрокосмический институт,Кафедра управления и информатики в технических системах,41,55,55,56
64131769,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",43,53,57,54
16281864,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,50,54,51,52
28485151,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",45,52,55,55
96625668,Институт языков и культур,Кафедра журналистики,43,53,57,54
22235891,Юридический факультет,Кафедра административного и финансового права,43,57,54,53
78808441,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,49,51,54,53
33691391,Институт наук о Земле,Кафедра экологии и природопользования,42,54,54,57
43695768,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,48,53,55,51
69161262,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,43,56,52,56
89843875,Архитектурно-строительный факультет,"Кафедра начертательной геометрии, инженерной и компьютерной графики",44,57,52,54
63997554,Институт языков и культур,Кафедра теории и практики перевода,43,53,54,57
28331573,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,45,55,52,55
55433948,Юридический факультет,Кафедра гражданского права и процесса,46,52,54,55
81188795,Транспортный факультет,Кафедра автомобильного транспорта,41,55,56,55
87493143,Институт языков и культур,Кафедра журналистики,39,57,57,54
55745385,Аэрокосмический институт,Кафедра летательных аппаратов,44,55,53,55
63159785,Институт менеджмента экономики и предпринимательства,"Кафедра рекламы, связей с общественностью и прикладной политологии",48,52,55,52
11348887,Институт языков и культур,Кафедра дизайна,48,53,52,54
23669660,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",45,52,55,55
86520136,Аэрокосмический институт,Кафедра систем автоматизации производства,42,54,57,54
10526722,Юридический факультет,Кафедра уголовного права,41,56,55,55
16829203,Институт математики и информационных технологий,Кафедра программного обеспечения вычислительной техники и автоматизированных систем,46,52,56,53
74890789,Транспортный факультет,Кафедра автомобильного транспорта,45,56,53,53
86797871,Юридический факультет,Кафедра административного и финансового права,49,51,56,51
32428662,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,45,55,56,51
32889135,Факультет прикладной биотехнологии и инженерии,Кафедра пищевой биотехнологии,45,54,53,55
50650306,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",45,54,52,56
34244861,Институт наук о Земле,Кафедра экологии и природопользования,41,56,54,56
11286191,Физический факультет,Кафедра биофизики и физики конденсированного состояния,42,57,51,57
12630163,Институт менеджмента экономики и предпринимательства,Кафедра финансов,42,54,56,55
55767666,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,43,56,55,53
98819276,Институт менеджмента экономики и предпринимательства,Кафедра маркетинга и торгового дела,43,56,55,53
78106960,Институт языков и культур,Кафедра иностранных языков,51,52,53,51
77076659,Институт языков и культур,Кафедра английской филологии и методики преподавания английского языка,48,54,52,53
54831830,Институт языков и культур,Кафедра дизайна,47,54,54,52
34092827,Институт математики и информационных технологий,Кафедра компьютерной безопасности и математического обеспечения информационных систем,48,52,51,56
75354958,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,42,57,53,55
8809257,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",43,55,57,52
68611563,Институт языков и культур,Кафедра английской филологии и методики преподавания английского языка,44,56,52,55
60382319,Юридический факультет,Кафедра теории государства и права и конституционного права,41,56,57,53
89712445,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",44,53,53,57
28020573,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,44,54,55,54
83551409,Институт языков и культур,Кафедра английской филологии и методики преподавания английского языка,46,52,53,56
29857418,Юридический факультет,Кафедра организации судебной и прокурорско-следственной деятельности,48,52,53,54
74003261,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",45,56,53,53
9377401,Физический факультет,Кафедра биофизики и физики конденсированного состояния,43,54,53,57
58097075,Институт менеджмента экономики и предпринимательства,Кафедра маркетинга и торгового дела,39,57,55,56
18508546,Юридический факультет,Кафедра уголовного права,48,54,51,54
79336140,Институт языков и культур,Кафедра английской филологии и методики преподавания английского языка,50,55,51,51
69511440,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,40,57,55,55
85493980,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,43,55,52,57
17695652,Архитектурно-строительный факультет,Кафедра строительных конструкций,42,57,53,55
8919276,Институт менеджмента экономики и предпринимательства,"Кафедра рекламы, связей с общественностью и прикладной политологии",43,56,53,55
86859178,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,42,56,54,55
17274203,Архитектурно-строительный факультет,Кафедра автомобильных дорог и строительных материалов,48,56,52,51
36627908,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,44,52,56,55
8554193,Юридический факультет,Кафедра теории государства и права и конституционного права,46,52,53,56
28060601,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",43,55,53,56
14340012,Юридический факультет,Кафедра уголовного права,44,54,55,54
68971564,Транспортный факультет,Кафедра автомобильного транспорта,45,52,56,54
61214189,Институт языков и культур,Кафедра теории и практики перевода,52,52,52,51
73361115,Институт математики и информационных технологий,Кафедра статистики и эконометрики,48,52,55,52
84853650,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",41,55,57,54
19237325,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,47,52,55,53
35482197,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,52,51,52,52
5741607,Архитектурно-строительный факультет,"Кафедра начертательной геометрии, инженерной и компьютерной графики",45,53,52,57
92819558,Химико-биологический факультет,Кафедра химии,45,55,55,52
38711457,Институт наук о Земле,Кафедра безопасности жизнедеятельности,40,57,55,55
10454630,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,44,52,56,55
83107771,Физический факультет,Кафедра физики и методики преподавания физики,48,53,54,52
17088185,Институт социальных и гуманитарных наук,Кафедра истории,46,54,54,53
31745882,Аэрокосмический институт,Кафедра систем автоматизации производства,47,53,54,53
70407340,Физический факультет,Кафедра радиофизики и электроники,46,52,55,54
63239905,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,48,52,56,51
39812937,Институт языков и культур,Кафедра дизайна,45,56,53,53
35833598,Физический факультет,Кафедра биофизики и физики конденсированного состояния,45,52,54,56
61293965,Институт языков и культур,Кафедра немецкой филологии и методики преподавания немецкого языка,52,51,50,51
9755709,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",44,56,53,51
15175218,Факультет прикладной биотехнологии и инженерии,Кафедра биотехнологии животного сырья и аквакультуры,42,53,54,55
17991962,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,48,50,50,56
86743571,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,44,53,52,55
24512375,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,45,53,53,53
24334716,Институт социальных и гуманитарных наук,Кафедра общей и профессиональной педагогики,46,51,51,56
35275259,Институт менеджмента экономики и предпринимательства,Кафедра финансов,46,54,51,53
38659287,Институт менеджмента экономики и предпринимательства,"Кафедра бухгалтерского учета, анализа и аудита",43,54,55,52
47862046,Архитектурно-строительный факультет,Кафедра строительных конструкций,45,51,55,53
35085203,Архитектурно-строительный факультет,Кафедра строительных конструкций,48,53,52,51
5659896,Факультет прикладной биотехнологии и инженерии,Кафедра технологии пищевых производств,41,52,56,55
80567310,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",42,55,53,54
46811012,Институт менеджмента экономики и предпринимательства,"Кафедра рекламы, связей с общественностью и прикладной политологии",50,50,51,53
76193617,Юридический факультет,Кафедра теории государства и права и конституционного права,45,50,55,54
26316476,Институт математики и информационных технологий,Кафедра статистики и эконометрики,45,52,56,51
18770125,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,41,56,52,55
67569198,Аэрокосмический институт,Кафедра систем автоматизации производства,43,53,53,55
9499265,Факультет прикладной биотехнологии и инженерии,Кафедра машин и аппаратов химических и пищевых производств,45,52,56,51
24540219,Институт языков и культур,Кафедра теории и практики перевода,47,53,53,51
78885185,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",43,55,52,54
20753154,Институт языков и культур,Кафедра журналистики,46,54,53,51
70052347,Архитектурно-строительный факультет,Кафедра технологии строительного производства,44,53,55,52
34717157,Институт менеджмента экономики и предпринимательства,"Кафедра рекламы, связей с общественностью и прикладной политологии",42,54,53,55
94090601,Физический факультет,Кафедра биофизики и физики конденсированного состояния,47,51,56,50
92467431,Юридический факультет,Кафедра административного и финансового права,47,50,51,56
31964845,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,47,54,53,50
22549293,Факультет прикладной биотехнологии и инженерии,Кафедра машин и аппаратов химических и пищевых производств,48,51,50,55
69984414,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,46,52,51,55
40593314,Аэрокосмический институт,Кафедра материаловедения и технологии материалов,41,56,51,56
89419222,Институт социальных и гуманитарных наук,Кафедра общей психологии и психологии личности,50,51,51,52
96833542,Физический факультет,Кафедра физики и методики преподавания физики,44,54,54,52
65232135,Химико-биологический факультет,Кафедра биологии и почвоведения,44,54,51,55
8677328,Факультет прикладной биотехнологии и инженерии,Кафедра биотехнологии животного сырья и аквакультуры,45,55,50,54
33967151,Институт математики и информационных технологий,Кафедра статистики и эконометрики,43,53,55,53
99928734,Институт языков и культур,Кафедра немецкой филологии и методики преподавания немецкого языка,45,52,52,55
38193753,Институт языков и культур,Кафедра теории и практики перевода,45,52,51,56
31013365,Аэрокосмический институт,Кафедра управления и информатики в технических системах,46,52,55,51
99603562,Физический факультет,Кафедра медико-биологической техники,45,54,52,53
44867341,Физический факультет,Кафедра медико-биологической техники,50,51,52,51
5159395,Химико-биологический факультет,Кафедра биохимии и микробиологии,43,54,55,52
48132469,Институт наук о Земле,Кафедра безопасности жизнедеятельности,46,51,53,54
57757531,Физический факультет,Кафедра физики и методики преподавания физики,46,51,51,56
85207370,Архитектурно-строительный факультет,Кафедра технологии строительного производства,47,56,50,51
88735090,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",41,55,54,54
80621290,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,47,50,52,55
28106089,Физический факультет,Кафедра радиофизики и электроники,40,55,55,54
33252701,Институт менеджмента экономики и предпринимательства,"Кафедра бухгалтерского учета, анализа и аудита",45,52,55,52
90017741,Факультет прикладной биотехнологии и инженерии,Кафедра пищевой биотехнологии,44,56,52,52
40595188,Институт языков и культур,Кафедра английской филологии и методики преподавания английского языка,44,54,54,52
31460379,Юридический факультет,Кафедра организации судебной и прокурорско-следственной деятельности,42,54,52,56
40980980,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,44,52,55,53
13951534,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,51,51,50,51
70570516,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",47,51,51,54
38394716,Институт энергетики электроники и связи,"Кафедра автоматизированного электропривода, электромеханики и электротехники",45,52,54,52
48557718,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,44,53,52,54
67579566,Транспортный факультет,Кафедра автомобильного транспорта,44,54,55,50
71438188,Институт менеджмента экономики и предпринимательства,Кафедра маркетинга и торгового дела,45,53,53,52
4350391,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",45,52,55,51
87232136,Институт языков и культур,Кафедра дизайна,45,51,54,53
9344135,Аэрокосмический институт,Кафедра материаловедения и технологии материалов,49,51,50,53
81804539,Транспортный факультет,Кафедра автомобильного транспорта,40,55,55,53
85389818,Институт менеджмента экономики и предпринимательства,"Кафедра экономической теории, региональной и отраслевой экономики",40,55,56,52
86210767,Институт математики и информационных технологий,Кафедра математики и цифровых технологий,39,54,55,55
66886607,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",41,56,51,55
51481200,Физический факультет,Кафедра радиофизики и электроники,44,55,53,51
57002467,Институт языков и культур,Кафедра журналистики,44,52,52,55
88655291,Институт языков и культур,Кафедра русской филологии и методики преподавания русского языка,39,56,56,52
50741624,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",48,54,51,50
41183321,Факультет прикладной биотехнологии и инженерии,Кафедра машин и аппаратов химических и пищевых производств,43,55,51,54
80042506,Институт наук о Земле,Кафедра географии и регионоведения,47,51,51,54
84787903,Институт математики и информационных технологий,Кафедра программного обеспечения вычислительной техники и автоматизированных систем,37,55,55,56
78578629,Институт менеджмента экономики и предпринимательства,Кафедра финансов,44,54,50,55
34380380,Физический факультет,Кафедра радиофизики и электроники,39,54,56,54
19314729,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",42,54,53,54
3414341,Институт языков и культур,Кафедра теории и практики перевода,40,54,54,55
55381201,Химико-биологический факультет,Кафедра биохимии и микробиологии,44,52,55,52
64222426,Факультет прикладной биотехнологии и инженерии,Кафедра биотехнологии животного сырья и аквакультуры,41,56,51,55
2320222,Институт наук о Земле,Кафедра географии и регионоведения,41,53,56,53
97597505,Транспортный факультет,"Кафедра метрологии, стандартизации и сертификации",42,54,52,55
17803743,Аэрокосмический институт,Кафедра управления и информатики в технических системах,45,54,52,52
16322846,Факультет прикладной биотехнологии и инженерии,Кафедра биотехнологии животного сырья и аквакультуры,37,55,56,55
19096081,Институт социальных и гуманитарных наук,Кафедра истории,45,54,50,54
53487498,Институт наук о Земле,Кафедра географии и регионоведения,45,53,50,55
80564795,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,46,51,51,55
60177770,Транспортный факультет,Кафедра технической эксплуатации и ремонта автомобилей,45,51,53,54
84528758,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,47,53,51,52
46510823,Физический факультет,Кафедра медико-биологической техники,52,51,50,50
90400966,Аэрокосмический институт,"Кафедра технологии машиностроения, металлообрабатывающих станков и комплексов",42,54,51,56
56142974,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",46,51,53,53
39561497,Институт менеджмента экономики и предпринимательства,"Кафедра управления персоналом, сервиса и туризма",47,53,53,50
98814744,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,50,50,50,53
15728113,Архитектурно-строительный факультет,Кафедра архитектуры,49,50,51,53
87268332,Архитектурно-строительный факультет,Кафедра технологии строительного производства,47,54,51,51
15387298,Институт социальных и гуманитарных наук,"Кафедра философии, культурологии и социологии",41,54,54,54
52145390,Архитектурно-строительный факультет,"Кафедра теплогазоснабжения, вентиляции и гидромеханики",41,56,52,54
42114422,Юридический факультет,Кафедра уголовного права,41,53,54,55
27326481,Институт математики и информационных технологий,Кафедра программного обеспечения вычислительной техники и автоматизированных систем,46,52,53,52
50575771,Институт менеджмента экономики и предпринимательства,"Кафедра экономической теории, региональной и отраслевой экономики",47,53,51,52
99209179,Институт языков и культур,Кафедра теории и практики перевода,47,51,54,51
40413296,Институт менеджмента экономики и предпринимательства,Кафедра менеджмента,45,53,53,52
4694887,Институт энергетики электроники и связи,Кафедра промышленной электроники и информационно-измерительной техники,43,55,52,53
30709970,Факультет подготовки иностранных граждан,Кафедра русского языка и общеобразовательных дисциплин,41,54,53,55
47017356,Физический факультет,Кафедра физики и методики преподавания физики,41,53,54,55
84358231,Факультет прикладной биотехнологии и инженерии,Кафедра технологии пищевых производств,50,52,51,50
72220580,Институт менеджмента экономики и предпринимательства,Кафедра государственного и муниципального управления,42,50,55,56
51712754,Юридический факультет,Кафедра организации судебной и прокурорско-следственной деятельности,47,54,50,52
42998481,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",50,51,52,50
67138196,Химико-биологический факультет,Кафедра биохимии и микробиологии,46,53,53,51
89360952,Институт наук о Земле,"Кафедра геологии, геодезии и кадастра",41,53,53,56
38966493,Институт языков и культур,Кафедра английской филологии и методики преподавания английского языка,47,53,51,52
